,UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
253,BloodBankHUS,@BloodBankHUS,2018-06-10T04:42:04.000Z,"Iklan Raya yg sangat bermakna dan menyentuh perasaan semua yg menontonnya...

mohon share dengan semua kenalan untuk menggalakkan lebih ramai masyarakat Malaysia tampil derma darah untuk menyelamatkan nyawa... https://facebook.com/424945644256734/posts/1764026860348599/…",,,1.0,,,https://twitter.com/BloodBankHUS/status/1005671413246808066
254,PU Ah San,@KulupKudin,2018-06-22T23:45:34.000Z,Kenapa ramai orang perlukan darah O ni? Tunggu aku balik Malaysia aku kasi derma darah pahlawan ni,,,1.0,1.0,,https://twitter.com/KulupKudin/status/1010307839972147200
255,Ahkialuz,@Faazush,2018-06-21T06:52:33.000Z,Aku pelik orang2 yang mintak derma darah O ni. Orang malaysia ramai kot darah O. Takkan yang dekat2 macam sedara tu takde yang darah O?,,,,,,https://twitter.com/Faazush/status/1009690517104312320
256,Kriting™,@_zulaikaroslan,2018-06-23T04:11:20.000Z,"Replying to 
@ayahzara_Slalu jugak derma darah, tapi sejak asik pegi trip ni susah nk derma sbb kene tggu 6 bulan blk malaysia baru boleh derma.",,,,,,https://twitter.com/_zulaikaroslan/status/1010374722150752257
257,Sosol,@solehahmuzir,2018-06-23T15:57:07.000Z,Tbh ramai lagi rakyat Malaysia yang kurang kesedaran pasal derma darah ni. Bank darah asyik tak cukup je ,◀ ▶ 🤔,,,,https://abs-0.twimg.com/emoji/v2/svg/1f914.svg,https://twitter.com/solehahmuzir/status/1010552339063697408
258,Anis Hj Fauzi,@anishjfauzi,2018-06-22T07:04:12.000Z,"Tabung darah O seluruh Malaysia berkurangan ye. Macam ramai dok cari darah O tak kira O- atu O+, pesakit dah kritikal. KakNis ni darah jenis A+. Susah laa nak derma. Kalo ada yg perlukan darah A+ pun tak boleh... https://facebook.com/100000605241296/posts/2232641016766051/…",,,,,,https://twitter.com/anishjfauzi/status/1010055839984635905
259,inspin_malaysia,@inspin_malaysia,2018-06-27T02:06:33.000Z,"Bersama sertai Kempen Derma Darah yg akan diadakan pada 29-30 Jun ini di Aman Central, Alor Setar.

#blooddonation 
#ansarakedah 
#dermadarah 
#inspin_malaysia",,,1.0,1.0,https://pbs.twimg.com/media/DgqcM1kV4AEF28k?format=jpg&name=900x900,https://twitter.com/inspin_malaysia/status/1011792871127539712
260,inspin_malaysia,@inspin_malaysia,2018-06-24T03:35:06.000Z,"Mesyuarat Program Kempen Derma Darah Anjuran ANSARA

24 Jun 2018 | Dewan KCS, INSPIN",,,1.0,1.0,https://pbs.twimg.com/media/DgbTqu-U8AAYPOh?format=jpg&name=360x360,https://twitter.com/inspin_malaysia/status/1010727992098582528
261,haikal hussain,@haiklmhd,2018-06-26T09:02:40.000Z,"Replying to 
@farissa_JOh untuk test, tapi ok sangat2 kot 3k. Malaysia kena kerja 2bulan baru dpt bnyk tu 
. Sana duduk derma darah masuk 3k huhu",😭,1.0,,,https://abs-0.twimg.com/emoji/v2/svg/1f62d.svg,https://twitter.com/haiklmhd/status/1011535201434943491
262,RTM Malaysia,@RTM_Malaysia,2018-06-26T07:15:20.000Z,"Jadual Kempen Derma Darah
27 Jun 2018 (Rabu) *Jadual tertakluk kepada sebarang pindaan. 
#jomdermadarah
#darahtakpernahcuti",,,4.0,1.0,https://pbs.twimg.com/media/DgmZV00VMAEds_G?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1011508193615319041
263,inspin_malaysia,@inspin_malaysia,2018-07-03T09:12:12.000Z,"Sertai Kempen Derma Darah pada 7-8 Julai 2018 bermula jam 10 pagi hingga 6 petang bertempat di Amanjaya Mall, Sungai Petani.

Kerjasama semua amat diharapkan bagi menyokong kempen Derma Darah yang bakal diadakan.

#maidermadarah
#sihatsempurna
#ansarakedah
#inspin_malaysia",,,1.0,1.0,https://pbs.twimg.com/media/DhK27J4UcAE_6N2?format=jpg&name=900x900,https://twitter.com/inspin_malaysia/status/1014074317418582016
264,inspin_malaysia,@inspin_malaysia,2018-06-29T11:37:15.000Z,"Kempen Derma Darah Anjuran ANSARA Kedah

29 Jun 2018 | Aman Central, Alor Setar

Dirasmikan oleh : YAB Dato' Seri Hj Mukhriz Tun Mahathir, Menteri Besar Kedah

#ansarakedah
@MukhrizOfficial
 
@MukhrizMahathir
 
#inspin_malaysia",,,4.0,3.0,https://pbs.twimg.com/media/Dg2x_-zVAAAtNNl?format=jpg&name=360x360,https://twitter.com/inspin_malaysia/status/1012661270938447872
265,Imigresen Sabah,@ImigresenSabah,2018-07-02T07:40:33.000Z,"Kempen Derma Darah anjuran Jabatan Imigresen Malaysia Negeri Sabah bersama Unit Perubatan Tranfusi Hospital Queen Elizabeth Kota Kinabalu 

Tarikh : 26 Jun 2018 (Selasa)
Masa : 8.00 Pagi -4.00 Petang... https://facebook.com/jabatanimigresen.negerisabah/posts/1723311531120792…",,,1.0,,,https://twitter.com/ImigresenSabah/status/1013688866404995072
266,inspin_malaysia,@inspin_malaysia,2018-07-07T01:29:23.000Z,"Sertai Kempen Derma Darah pada 7-8 Julai 2018 bermula jam 10 pagi hingga 6 petang bertempat di Amanjaya Mall, Sungai Petani.

Kerjasama semua amat diharapkan bagi menyokong kempen Derma Darah yang bakal diadakan.

#maidermadarah
#sihatsempurna
#ansarakedah
#inspin_malaysia",,,2.0,3.0,https://pbs.twimg.com/media/DhdzopaV4AE-tqB?format=jpg&name=900x900,https://twitter.com/inspin_malaysia/status/1015407398276612097
267,Fara liley,@faradalilla,2018-07-04T06:43:33.000Z,Derma darah jap... #darahA #tm @ Menara Telekom Malaysia https://instagram.com/p/BkzNPwPB1XAcTIQvUmJ_JBUxrcJQHU3PrkU9XI0/?utm_source=ig_twitter_share&igshid=1k762shl1canb…,,,,,,https://twitter.com/faradalilla/status/1014399296504934400
268,inspin_malaysia,@inspin_malaysia,2018-07-07T10:59:06.000Z,"Kempen Derma Darah Anjuran ANSARA Kedah

7 Julai 2018 | Amanjaya Mall, Sungai Petani

Turut dihadiri oleh : YAB Dato' Seri Hj Mukhriz Tun Mahathir, Menteri Besar Kedah

#ansarakedah
@mukhrizofficial
#inspin_malaysia",,,2.0,5.0,https://pbs.twimg.com/media/Dhf2BHCV4AEXbMl?format=jpg&name=360x360,https://twitter.com/inspin_malaysia/status/1015550772505862145
269,inspin_malaysia,@inspin_malaysia,2018-07-11T08:11:00.000Z,"Sertai kempen derma darah pada 14-15 Julai 2018 bermula jam 10 pagi hingga 8 malam bertempat di Second Floor, Kulim Central.
Kerjasama semua amat diharapkan untuk menyokong kempen Derma Darah yang bakal diadakan..
#maidermadarah #sihatsempurna #ansarakedah #inspin_malaysia",,,1.0,2.0,https://pbs.twimg.com/media/Dhz1xrfV4AEvTFv?format=jpg&name=small,https://twitter.com/inspin_malaysia/status/1016958017361727488
270,Ayaz,@fazalayazhabib,2018-07-16T07:08:57.000Z,"Replying to 
@syedthariqYeap trueee...walaupun dh buat mcm2 campaign tapi tak berkesan gak...idk why",,1.0,,,,https://twitter.com/fazalayazhabib/status/1018754343053357056
271,bukan da'i,@syedthariq,2018-07-16T07:10:01.000Z,org malaysia tak anggap derma darah tu macam bersedakah,,1.0,,,,https://twitter.com/syedthariq/status/1018754612059201536
272,RTM Malaysia,@RTM_Malaysia,2018-07-15T04:15:00.000Z,"Adakah anda pernah menderma darah? Apakah keistimewaan menderma darah? Sudah tentu anda ingin mengetahuinya, Admin paparkan maklumat yang pasti berguna kepada sesiapa yang ingin menderma darah atau pun yang sudah menderma darah.",,2.0,13.0,13.0,https://pbs.twimg.com/media/DiEbHgXUYAAe0O3?format=jpg&name=small,https://twitter.com/RTM_Malaysia/status/1018348178066665472
